¥course_id¥,¥course_name¥,¥section¥,¥topic¥,¥session¥,¥days/times¥,¥dates¥,¥instructor¥,¥status¥,¥wait list total¥
¥DEVE1GC1035156731¥,¥DEVE1-GC 1035 - Real Estate Finance¥,¥004-LEC (3622)¥,¥¥,¥Regular Academic Session¥,¥Tu 7:00pm - 9:30pm¥,¥01/28/2020 - 05/05/2020¥,¥Robert Ginsberg¥,¥Open¥,¥¥
¥DEVE1GC1035156731¥,¥DEVE1-GC 1035 - Real Estate Finance¥,¥005-LEC (3623)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm We 6:20pm - 8:50pm¥,¥01/29/2020 - 05/06/2020 02/05/2020 - 05/06/2020¥,¥Marisol Cardona-Franco¥,¥Open¥,¥¥
¥DEVE1GC1035156731¥,¥DEVE1-GC 1035 - Real Estate Finance¥,¥006-LEC (4238)¥,¥¥,¥Regular Academic Session¥,¥We 7:00pm - 9:30pm¥,¥01/29/2020 - 05/06/2020¥,¥Demetrios G Kastanis¥,¥Open¥,¥¥
¥DEVE1GC1035156731¥,¥DEVE1-GC 1035 - Real Estate Finance¥,¥007-LEC (21282)¥,¥¥,¥Seven Week - First¥,¥Sa 9:00am - 3:00pm¥,¥02/01/2020 - 03/14/2020¥,¥Demetrios G Kastanis¥,¥Open¥,¥¥
¥DEVE1GC1045156732¥,¥DEVE1-GC 1045 - Real Estate Economics & Market Analysis¥,¥001-LEC (21440)¥,¥¥,¥Regular Academic Session¥,¥Mo 1:30pm - 4:00pm¥,¥01/27/2020 - 05/11/2020¥,¥Frank Paul Braconi¥,¥Open¥,¥¥
¥DEVE1GC1045156732¥,¥DEVE1-GC 1045 - Real Estate Economics & Market Analysis¥,¥002-LEC (21441)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:50pm¥,¥01/27/2020 - 05/11/2020¥,¥Jo Hastings¥,¥Open¥,¥¥
¥DEVE1GC1045156732¥,¥DEVE1-GC 1045 - Real Estate Economics & Market Analysis¥,¥003-LEC (21443)¥,¥¥,¥Regular Academic Session¥,¥Mo 7:00pm - 9:30pm¥,¥01/27/2020 - 05/11/2020¥,¥Kevin Timothy Clark¥,¥Open¥,¥¥
¥DEVE1GC1045156732¥,¥DEVE1-GC 1045 - Real Estate Economics & Market Analysis¥,¥004-LEC (21453)¥,¥¥,¥Regular Academic Session¥,¥Tu 1:30pm - 4:00pm¥,¥01/28/2020 - 05/05/2020¥,¥Kevin Timothy Clark¥,¥Open¥,¥¥
¥DEVE1GC1045156732¥,¥DEVE1-GC 1045 - Real Estate Economics & Market Analysis¥,¥005-LEC (21454)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm¥,¥01/29/2020 - 05/06/2020¥,¥Frank Paul Braconi¥,¥Open¥,¥¥
¥DEVE1GC1045156732¥,¥DEVE1-GC 1045 - Real Estate Economics & Market Analysis¥,¥006-LEC (21455)¥,¥¥,¥Regular Academic Session¥,¥Th 9:30am - 12:00pm¥,¥01/30/2020 - 05/07/2020¥,¥Ira D Krivit¥,¥Open¥,¥¥
¥DEVE1GC1045156732¥,¥DEVE1-GC 1045 - Real Estate Economics & Market Analysis¥,¥007-LEC (21456)¥,¥¥,¥Seven Week - Second¥,¥Sa 9:00am - 3:00pm¥,¥03/28/2020 - 05/09/2020¥,¥Hillman Lam¥,¥Open¥,¥¥
¥DEVE1GC1050156733¥,¥DEVE1-GC 1050 - Legal Principles & Practices¥,¥003-LEC (21433)¥,¥¥,¥Regular Academic Session¥,¥Tu 7:00pm - 9:30pm¥,¥01/28/2020 - 05/05/2020¥,¥Charles Altman¥,¥Open¥,¥¥
¥DEVE1GC1050156733¥,¥DEVE1-GC 1050 - Legal Principles & Practices¥,¥004-LEC (21434)¥,¥¥,¥Regular Academic Session¥,¥We 9:30am - 12:00pm Fr 9:30am - 12:00pm¥,¥01/29/2020 - 05/06/2020 02/21/2020 - 02/21/2020¥,¥Amir Kornblum¥,¥Open¥,¥¥
¥DEVE1GC1050156733¥,¥DEVE1-GC 1050 - Legal Principles & Practices¥,¥005-LEC (21436)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm¥,¥01/29/2020 - 05/06/2020¥,¥Frank E Ferruggia¥,¥Open¥,¥¥
¥DEVE1GC1050156733¥,¥DEVE1-GC 1050 - Legal Principles & Practices¥,¥006-LEC (21437)¥,¥¥,¥Regular Academic Session¥,¥Th 1:30pm - 4:00pm¥,¥01/30/2020 - 05/07/2020¥,¥Maximiliano Rinaldi¥,¥Open¥,¥¥
¥DEVE1GC1050156733¥,¥DEVE1-GC 1050 - Legal Principles & Practices¥,¥007-LEC (21439)¥,¥¥,¥Regular Academic Session¥,¥Th 7:00pm - 9:30pm¥,¥01/30/2020 - 05/07/2020¥,¥Marc Shapiro¥,¥Open¥,¥¥
¥DEVE1GC1055156734¥,¥DEVE1-GC 1055 - Real Estate Valuation & Feasibility Analysis¥,¥001-LEC (21457)¥,¥¥,¥Regular Academic Session¥,¥Mo 9:30am - 12:00pm Mo 9:30am - 12:00pm¥,¥01/27/2020 - 01/27/2020 02/03/2020 - 05/11/2020¥,¥Paul Adornato¥,¥Open¥,¥¥
¥DEVE1GC1055156734¥,¥DEVE1-GC 1055 - Real Estate Valuation & Feasibility Analysis¥,¥002-LEC (21458)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:50pm¥,¥01/27/2020 - 05/11/2020¥,¥David E Fields¥,¥Open¥,¥¥
¥DEVE1GC1055156734¥,¥DEVE1-GC 1055 - Real Estate Valuation & Feasibility Analysis¥,¥005-LEC (21461)¥,¥¥,¥Seven Week - First¥,¥MoWe 1:30pm - 4:00pm¥,¥01/27/2020 - 03/11/2020¥,¥Kenneth Michael Acks¥,¥Open¥,¥¥
¥DEVE1GC1055156734¥,¥DEVE1-GC 1055 - Real Estate Valuation & Feasibility Analysis¥,¥006-LEC (21462)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm¥,¥01/29/2020 - 05/06/2020¥,¥Kenneth Michael Acks¥,¥Open¥,¥¥
¥DEVE1GC1055156734¥,¥DEVE1-GC 1055 - Real Estate Valuation & Feasibility Analysis¥,¥008-LEC (21466)¥,¥¥,¥Regular Academic Session¥,¥Th 7:00pm - 9:30pm¥,¥01/30/2020 - 05/07/2020¥,¥Mauro M Gabriele¥,¥Open¥,¥¥
¥DEVE1GC1060156735¥,¥DEVE1-GC 1060 - The Development Process¥,¥001-LEC (21467)¥,¥¥,¥Regular Academic Session¥,¥Mo 1:30pm - 4:00pm¥,¥01/27/2020 - 05/11/2020¥,¥Gary H Sherman¥,¥Open¥,¥¥
¥DEVE1GC1060156735¥,¥DEVE1-GC 1060 - The Development Process¥,¥002-LEC (21468)¥,¥¥,¥Regular Academic Session¥,¥Mo 7:00pm - 9:30pm¥,¥01/27/2020 - 05/11/2020¥,¥Corinne T Packard¥,¥Open¥,¥¥
¥DEVE1GC1060156735¥,¥DEVE1-GC 1060 - The Development Process¥,¥003-LEC (21469)¥,¥¥,¥Seven Week - First¥,¥TuTh 4:20pm - 6:50pm¥,¥01/28/2020 - 03/12/2020¥,¥James R Sellinger¥,¥Open¥,¥¥
¥DEVE1GC1060156735¥,¥DEVE1-GC 1060 - The Development Process¥,¥006-LEC (21474)¥,¥¥,¥Regular Academic Session¥,¥Th 9:30am - 12:00pm Th 9:30am - 12:00pm¥,¥01/30/2020 - 02/06/2020 02/13/2020 - 05/07/2020¥,¥Meherab Nalavala¥,¥Open¥,¥¥
¥DEVE1GC1060156735¥,¥DEVE1-GC 1060 - The Development Process¥,¥007-LEC (21475)¥,¥¥,¥Regular Academic Session¥,¥Th 1:30pm - 4:00pm¥,¥01/30/2020 - 05/07/2020¥,¥Stephen Soler¥,¥Open¥,¥¥
¥DEVE1GC2000160350¥,¥DEVE1-GC 2000 - Real Estate Capital Markets¥,¥001-LEC (3634)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:50pm Fr 12:00pm - 3:00pm¥,¥01/27/2020 - 05/11/2020 02/14/2020 - 02/14/2020¥,¥Constantine Korologos¥,¥Open¥,¥¥
¥DEVE1GC2000160350¥,¥DEVE1-GC 2000 - Real Estate Capital Markets¥,¥004-LEC (3930)¥,¥¥,¥Regular Academic Session¥,¥Th 9:30am - 12:00pm¥,¥01/30/2020 - 05/07/2020¥,¥Scott Lawrence Robinson¥,¥Open¥,¥¥
¥DEVE1GC2005161561¥,¥DEVE1-GC 2005 - Public - Private Development¥,¥001-LEC (3637)¥,¥¥,¥Regular Academic Session¥,¥Tu 1:30pm - 4:00pm¥,¥01/28/2020 - 05/05/2020¥,¥Corinne T Packard¥,¥Open¥,¥¥
¥DEVE1GC2005161561¥,¥DEVE1-GC 2005 - Public - Private Development¥,¥002-LEC (4098)¥,¥¥,¥Regular Academic Session¥,¥Tu 7:00pm - 9:30pm¥,¥01/28/2020 - 05/05/2020¥,¥Dexter C Wadsworth, James R Sellinger¥,¥Open¥,¥¥
¥DEVE1GC2010161562¥,¥DEVE1-GC 2010 - Entrepreneurship & Innovation in Re Develop¥,¥002-LEC (3735)¥,¥¥,¥Regular Academic Session¥,¥Th 7:00pm - 9:30pm¥,¥01/30/2020 - 05/07/2020¥,¥Josh Panknin¥,¥Open¥,¥¥
¥DEVE1GC2015203487¥,¥DEVE1-GC 2015 - Applied Project in the Business of Development¥,¥001-LEC (3724)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:50pm¥,¥01/27/2020 - 05/11/2020¥,¥Barry Hersh¥,¥Open¥,¥¥
¥DEVE1GC2100160351¥,¥DEVE1-GC 2100 - Construction Cost Estimating¥,¥001-LAB (3639)¥,¥¥,¥Regular Academic Session¥,¥Tu 4:20pm - 6:50pm¥,¥01/28/2020 - 05/05/2020¥,¥Brian Neglia¥,¥Open¥,¥¥
¥DEVE1GC2100160351¥,¥DEVE1-GC 2100 - Construction Cost Estimating¥,¥002-LAB (21182)¥,¥¥,¥Regular Academic Session¥,¥Th 7:00pm - 9:30pm¥,¥01/30/2020 - 05/07/2020¥,¥Jason Levine¥,¥Open¥,¥¥
¥DEVE1GC2105161563¥,¥DEVE1-GC 2105 - Green Building & Sustainable Development¥,¥001-LEC (3640)¥,¥¥,¥Regular Academic Session¥,¥Th 6:30pm - 9:30pm¥,¥01/30/2020 - 05/07/2020¥,¥Stuart M Brodsky¥,¥Open¥,¥¥
¥DEVE1GC2115203488¥,¥DEVE1-GC 2115 - Applied Project in Sustainable Development¥,¥001-LEC (3723)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:00pm - 8:30pm¥,¥01/27/2020 - 05/11/2020¥,¥Stuart M Brodsky¥,¥Open¥,¥¥
¥DEVE1GC2200161565¥,¥DEVE1-GC 2200 - Comparative International Real Estate¥,¥001-LEC (21135)¥,¥¥,¥Regular Academic Session¥,¥Tu 7:00pm - 9:30pm¥,¥01/28/2020 - 05/05/2020¥,¥Joyce Shapiro¥,¥Open¥,¥¥
¥DEVE1GC2205203485¥,¥DEVE1-GC 2205 - Advanced Real Estate Development and Investment Transactions¥,¥001-LEC (3722)¥,¥¥,¥Regular Academic Session¥,¥Th 7:00pm - 9:30pm¥,¥01/30/2020 - 05/07/2020¥,¥Manish Srivastava¥,¥Open¥,¥¥
¥DEVE1GC2210161566¥,¥DEVE1-GC 2210 - Negotiation & Dispute Resolution¥,¥001-LEC (3642)¥,¥¥,¥Regular Academic Session¥,¥Mo 1:30pm - 4:00pm¥,¥01/27/2020 - 05/11/2020¥,¥Dexter C Wadsworth¥,¥Open¥,¥¥
¥DEVE1GC2210161566¥,¥DEVE1-GC 2210 - Negotiation & Dispute Resolution¥,¥004-LEC (3645)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm¥,¥01/29/2020 - 05/06/2020¥,¥Phillip D Neuer¥,¥Open¥,¥¥
¥DEVE1GC2215206822¥,¥DEVE1-GC 2215 - Applied Project in Global Real Estate¥,¥001-LEC (3732)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:50pm¥,¥01/27/2020 - 05/11/2020¥,¥Manish Srivastava¥,¥Open¥,¥¥
¥DEVE1GC2720229339¥,¥DEVE1-GC 2720 - PropTech and the Digital Evolution of Real Estate¥,¥001-LEC (4240)¥,¥¥,¥Regular Academic Session¥,¥Tu 7:00pm - 9:30pm¥,¥01/28/2020 - 05/05/2020¥,¥David Z Hirsh, Josh Panknin¥,¥Open¥,¥¥
¥DEVE1GC3005161567¥,¥DEVE1-GC 3005 - Managing Building Systems & Operations¥,¥001-LEC (4242)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm¥,¥01/29/2020 - 05/06/2020¥,¥Anthony Vetrano¥,¥Open¥,¥¥
¥DEVE1GC3010161568¥,¥DEVE1-GC 3010 - Commercial Lease Analysis¥,¥001-LEC (3646)¥,¥¥,¥Regular Academic Session¥,¥Tu 7:00pm - 9:30pm Tu 6:00pm - 8:30pm¥,¥01/28/2020 - 03/11/2020 03/16/2020 - 05/05/2020¥,¥Alan M Di Sciullo¥,¥Open¥,¥¥
¥DEVE1GC3015161569¥,¥DEVE1-GC 3015 - Affordable Housing Finance and Development¥,¥001-LEC (3838)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm¥,¥01/29/2020 - 05/06/2020¥,¥Emily A. Youssouf¥,¥Open¥,¥¥
¥DEVE1GC3040203490¥,¥DEVE1-GC 3040 - Urban Economic Development¥,¥001-LEC (3941)¥,¥¥,¥Regular Academic Session¥,¥Mo 2:00pm - 4:30pm¥,¥01/27/2020 - 05/11/2020¥,¥Robert Alan Buchsbaum¥,¥Open¥,¥¥
¥DEVE1GC3135230959¥,¥DEVE1-GC 3135 - Real Estate Data Analysis and Quantitative Methods¥,¥001-LEC (4392)¥,¥¥,¥Regular Academic Session¥,¥Tu 4:20pm - 6:50pm¥,¥01/28/2020 - 05/05/2020¥,¥Timothy Savage¥,¥Open¥,¥¥
¥REAL1GC1005143597¥,¥REAL1-GC 1005 - Principles of Real Estate Accounting and Taxation¥,¥001-LEC (3661)¥,¥¥,¥Regular Academic Session¥,¥Mo 9:30am - 12:00pm¥,¥01/27/2020 - 05/11/2020¥,¥Jim W Resnik¥,¥Open¥,¥¥
¥REAL1GC1005143597¥,¥REAL1-GC 1005 - Principles of Real Estate Accounting and Taxation¥,¥002-LEC (3662)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:50pm¥,¥01/27/2020 - 05/11/2020¥,¥Charles R Beel¥,¥Open¥,¥¥
¥REAL1GC1005143597¥,¥REAL1-GC 1005 - Principles of Real Estate Accounting and Taxation¥,¥003-LEC (3663)¥,¥¥,¥Regular Academic Session¥,¥Tu 7:00pm - 9:30pm¥,¥01/28/2020 - 05/05/2020¥,¥Daniel Crowley¥,¥Open¥,¥¥
¥REAL1GC1005143597¥,¥REAL1-GC 1005 - Principles of Real Estate Accounting and Taxation¥,¥005-LEC (3727)¥,¥¥,¥Regular Academic Session¥,¥Th 7:00pm - 9:30pm¥,¥01/30/2020 - 05/07/2020¥,¥Ralph D Amicucci¥,¥Open¥,¥¥
¥REAL1GC1035143603¥,¥REAL1-GC 1035 - Real Estate Finance¥,¥001-LEC (3665)¥,¥¥,¥Regular Academic Session¥,¥Mo 1:30pm - 4:00pm¥,¥01/27/2020 - 05/11/2020¥,¥David B Harris¥,¥Open¥,¥¥
¥REAL1GC1035143603¥,¥REAL1-GC 1035 - Real Estate Finance¥,¥003-LEC (3667)¥,¥¥,¥Regular Academic Session¥,¥Tu 9:30am - 12:00pm¥,¥01/28/2020 - 05/05/2020¥,¥Russell Bates¥,¥Open¥,¥¥
¥REAL1GC1035143603¥,¥REAL1-GC 1035 - Real Estate Finance¥,¥004-LEC (3668)¥,¥¥,¥Regular Academic Session¥,¥Tu 7:00pm - 9:30pm¥,¥01/28/2020 - 05/05/2020¥,¥Robert Ginsberg¥,¥Open¥,¥¥
¥REAL1GC1035143603¥,¥REAL1-GC 1035 - Real Estate Finance¥,¥005-LEC (3669)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm We 6:20pm - 8:50pm¥,¥01/29/2020 - 05/06/2020 02/05/2020 - 05/06/2020¥,¥Marisol Cardona-Franco¥,¥Open¥,¥¥
¥REAL1GC1035143603¥,¥REAL1-GC 1035 - Real Estate Finance¥,¥006-LEC (4237)¥,¥¥,¥Regular Academic Session¥,¥We 7:00pm - 9:30pm¥,¥01/29/2020 - 05/06/2020¥,¥Demetrios G Kastanis¥,¥Open¥,¥¥
¥REAL1GC1035143603¥,¥REAL1-GC 1035 - Real Estate Finance¥,¥007-LEC (21281)¥,¥¥,¥Seven Week - First¥,¥Sa 9:00am - 3:00pm¥,¥02/01/2020 - 03/14/2020¥,¥Demetrios G Kastanis¥,¥Open¥,¥¥
¥REAL1GC1045143605¥,¥REAL1-GC 1045 - Real Estate Economics & Market Analysis¥,¥001-LEC (21396)¥,¥¥,¥Regular Academic Session¥,¥Mo 1:30pm - 4:00pm¥,¥01/27/2020 - 05/11/2020¥,¥Frank Paul Braconi¥,¥Open¥,¥¥
¥REAL1GC1045143605¥,¥REAL1-GC 1045 - Real Estate Economics & Market Analysis¥,¥002-LEC (21397)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:50pm¥,¥01/27/2020 - 05/11/2020¥,¥Jo Hastings¥,¥Open¥,¥¥
¥REAL1GC1045143605¥,¥REAL1-GC 1045 - Real Estate Economics & Market Analysis¥,¥003-LEC (21398)¥,¥¥,¥Regular Academic Session¥,¥Mo 7:00pm - 9:30pm¥,¥01/27/2020 - 05/11/2020¥,¥Kevin Timothy Clark¥,¥Open¥,¥¥
¥REAL1GC1045143605¥,¥REAL1-GC 1045 - Real Estate Economics & Market Analysis¥,¥004-LEC (21399)¥,¥¥,¥Regular Academic Session¥,¥Tu 1:30pm - 4:00pm¥,¥01/28/2020 - 05/05/2020¥,¥Kevin Timothy Clark¥,¥Open¥,¥¥
¥REAL1GC1045143605¥,¥REAL1-GC 1045 - Real Estate Economics & Market Analysis¥,¥005-LEC (21400)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm¥,¥01/29/2020 - 05/06/2020¥,¥Frank Paul Braconi¥,¥Open¥,¥¥
¥REAL1GC1045143605¥,¥REAL1-GC 1045 - Real Estate Economics & Market Analysis¥,¥006-LEC (21401)¥,¥¥,¥Regular Academic Session¥,¥Th 9:30am - 12:00pm¥,¥01/30/2020 - 05/07/2020¥,¥Ira D Krivit¥,¥Open¥,¥¥
¥REAL1GC1045143605¥,¥REAL1-GC 1045 - Real Estate Economics & Market Analysis¥,¥007-LEC (21402)¥,¥¥,¥Seven Week - Second¥,¥Sa 9:00am - 3:00pm¥,¥03/28/2020 - 05/09/2020¥,¥Hillman Lam¥,¥Open¥,¥¥
¥REAL1GC1050143606¥,¥REAL1-GC 1050 - Legal Principles & Practices¥,¥003-LEC (21378)¥,¥¥,¥Regular Academic Session¥,¥Tu 7:00pm - 9:30pm¥,¥01/28/2020 - 05/05/2020¥,¥Charles Altman¥,¥Open¥,¥¥
¥REAL1GC1050143606¥,¥REAL1-GC 1050 - Legal Principles & Practices¥,¥004-LEC (21379)¥,¥¥,¥Regular Academic Session¥,¥We 9:30am - 12:00pm Fr 9:30am - 12:00pm¥,¥01/29/2020 - 05/06/2020 02/21/2020 - 02/21/2020¥,¥Amir Kornblum¥,¥Open¥,¥¥
¥REAL1GC1050143606¥,¥REAL1-GC 1050 - Legal Principles & Practices¥,¥005-LEC (21380)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm¥,¥01/29/2020 - 05/06/2020¥,¥Frank E Ferruggia¥,¥Open¥,¥¥
¥REAL1GC1050143606¥,¥REAL1-GC 1050 - Legal Principles & Practices¥,¥006-LEC (21381)¥,¥¥,¥Regular Academic Session¥,¥Th 1:30pm - 4:00pm¥,¥01/30/2020 - 05/07/2020¥,¥Maximiliano Rinaldi¥,¥Open¥,¥¥
¥REAL1GC1050143606¥,¥REAL1-GC 1050 - Legal Principles & Practices¥,¥007-LEC (21382)¥,¥¥,¥Regular Academic Session¥,¥Th 7:00pm - 9:30pm¥,¥01/30/2020 - 05/07/2020¥,¥Marc Shapiro¥,¥Open¥,¥¥
¥REAL1GC1055143607¥,¥REAL1-GC 1055 - Real Estate Valuation & Feasibility Analysis¥,¥001-LEC (21403)¥,¥¥,¥Regular Academic Session¥,¥Mo 9:30am - 12:00pm Mo 9:30am - 12:00pm¥,¥01/27/2020 - 01/27/2020 02/03/2020 - 05/11/2020¥,¥Paul Adornato¥,¥Open¥,¥¥
¥REAL1GC1055143607¥,¥REAL1-GC 1055 - Real Estate Valuation & Feasibility Analysis¥,¥002-LEC (21404)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:50pm¥,¥01/27/2020 - 05/11/2020¥,¥David E Fields¥,¥Open¥,¥¥
¥REAL1GC1055143607¥,¥REAL1-GC 1055 - Real Estate Valuation & Feasibility Analysis¥,¥005-LEC (21407)¥,¥¥,¥Seven Week - First¥,¥MoWe 1:30pm - 4:00pm¥,¥01/27/2020 - 03/11/2020¥,¥Kenneth Michael Acks¥,¥Open¥,¥¥
¥REAL1GC1055143607¥,¥REAL1-GC 1055 - Real Estate Valuation & Feasibility Analysis¥,¥006-LEC (21408)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm¥,¥01/29/2020 - 05/06/2020¥,¥Kenneth Michael Acks¥,¥Open¥,¥¥
¥REAL1GC1055143607¥,¥REAL1-GC 1055 - Real Estate Valuation & Feasibility Analysis¥,¥008-LEC (21411)¥,¥¥,¥Regular Academic Session¥,¥Th 7:00pm - 9:30pm¥,¥01/30/2020 - 05/07/2020¥,¥Mauro M Gabriele¥,¥Open¥,¥¥
¥REAL1GC1060143608¥,¥REAL1-GC 1060 - The Development Process¥,¥001-LEC (21412)¥,¥¥,¥Regular Academic Session¥,¥Mo 1:30pm - 4:00pm¥,¥01/27/2020 - 05/11/2020¥,¥Gary H Sherman¥,¥Open¥,¥¥
¥REAL1GC1060143608¥,¥REAL1-GC 1060 - The Development Process¥,¥002-LEC (21413)¥,¥¥,¥Regular Academic Session¥,¥Mo 7:00pm - 9:30pm¥,¥01/27/2020 - 05/11/2020¥,¥Corinne T Packard¥,¥Open¥,¥¥
¥REAL1GC1060143608¥,¥REAL1-GC 1060 - The Development Process¥,¥003-LEC (21414)¥,¥¥,¥Seven Week - First¥,¥TuTh 4:20pm - 6:50pm¥,¥01/28/2020 - 03/12/2020¥,¥James R Sellinger¥,¥Open¥,¥¥
¥REAL1GC1060143608¥,¥REAL1-GC 1060 - The Development Process¥,¥006-LEC (21419)¥,¥¥,¥Regular Academic Session¥,¥Th 9:30am - 12:00pm Th 9:30am - 12:00pm¥,¥01/30/2020 - 02/06/2020 02/13/2020 - 05/07/2020¥,¥Meherab Nalavala¥,¥Open¥,¥¥
¥REAL1GC1060143608¥,¥REAL1-GC 1060 - The Development Process¥,¥007-LEC (21420)¥,¥¥,¥Regular Academic Session¥,¥Th 1:30pm - 4:00pm¥,¥01/30/2020 - 05/07/2020¥,¥Stephen Soler¥,¥Open¥,¥¥
¥REAL1GC1070143609¥,¥REAL1-GC 1070 - Corporate Finance¥,¥001-LEC (3680)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:50pm¥,¥01/27/2020 - 05/11/2020¥,¥Scott Detraglia¥,¥Open¥,¥¥
¥REAL1GC1070143609¥,¥REAL1-GC 1070 - Corporate Finance¥,¥003-LEC (3831)¥,¥¥,¥Regular Academic Session¥,¥Tu 7:00pm - 9:30pm¥,¥01/28/2020 - 05/05/2020¥,¥Adam J Jacobs¥,¥Open¥,¥¥
¥REAL1GC1070143609¥,¥REAL1-GC 1070 - Corporate Finance¥,¥004-LEC (3859)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm¥,¥01/29/2020 - 05/06/2020¥,¥Michael Ting¥,¥Open¥,¥¥
¥REAL1GC1070143609¥,¥REAL1-GC 1070 - Corporate Finance¥,¥005-LEC (3926)¥,¥¥,¥Regular Academic Session¥,¥Th 4:20pm - 6:50pm¥,¥01/30/2020 - 05/07/2020¥,¥Aashish H Ponda¥,¥Open¥,¥¥
¥REAL1GC1080143610¥,¥REAL1-GC 1080 - Negotiation & Dispute Resolution¥,¥001-LEC (3682)¥,¥¥,¥Regular Academic Session¥,¥Mo 1:30pm - 4:00pm¥,¥01/27/2020 - 05/11/2020¥,¥Dexter C Wadsworth¥,¥Open¥,¥¥
¥REAL1GC1080143610¥,¥REAL1-GC 1080 - Negotiation & Dispute Resolution¥,¥004-LEC (3685)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm¥,¥01/29/2020 - 05/06/2020¥,¥Phillip D Neuer¥,¥Open¥,¥¥
¥REAL1GC1095143611¥,¥REAL1-GC 1095 - Real Estate Capital Markets¥,¥001-LEC (3686)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:50pm Fr 12:00pm - 3:00pm¥,¥01/27/2020 - 05/11/2020 02/14/2020 - 02/14/2020¥,¥Constantine Korologos¥,¥Open¥,¥¥
¥REAL1GC1095143611¥,¥REAL1-GC 1095 - Real Estate Capital Markets¥,¥004-LEC (3929)¥,¥¥,¥Regular Academic Session¥,¥Th 9:30am - 12:00pm¥,¥01/30/2020 - 05/07/2020¥,¥Scott Lawrence Robinson¥,¥Open¥,¥¥
¥REAL1GC2300143623¥,¥REAL1-GC 2300 - Real Estate Finance & Investment Analysis¥,¥001-LAB (3689)¥,¥¥,¥Regular Academic Session¥,¥Mo 6:20pm - 8:50pm¥,¥01/27/2020 - 05/11/2020¥,¥Etan N Slomovic, Paul A Salib¥,¥Open¥,¥¥
¥REAL1GC2300143623¥,¥REAL1-GC 2300 - Real Estate Finance & Investment Analysis¥,¥002-LAB (3729)¥,¥¥,¥Regular Academic Session¥,¥Tu 4:20pm - 6:50pm¥,¥01/28/2020 - 05/05/2020¥,¥James J Faello¥,¥Open¥,¥¥
¥REAL1GC2300143623¥,¥REAL1-GC 2300 - Real Estate Finance & Investment Analysis¥,¥003-LAB (3832)¥,¥¥,¥Regular Academic Session¥,¥Tu 7:00pm - 9:30pm¥,¥01/28/2020 - 05/05/2020¥,¥Patrick W Kenney, Robert Franz Schoetz¥,¥Open¥,¥¥
¥REAL1GC2300143623¥,¥REAL1-GC 2300 - Real Estate Finance & Investment Analysis¥,¥004-LAB (3958)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm¥,¥01/29/2020 - 05/06/2020¥,¥Garrett Thelander, Robert Franz Schoetz¥,¥Open¥,¥¥
¥REAL1GC2315143625¥,¥REAL1-GC 2315 - Risk & Portfolio Management¥,¥001-LEC (3690)¥,¥¥,¥Regular Academic Session¥,¥Tu 7:00pm - 9:30pm¥,¥01/28/2020 - 05/05/2020¥,¥Michael Steven Chlopak¥,¥Open¥,¥¥
¥REAL1GC2315143625¥,¥REAL1-GC 2315 - Risk & Portfolio Management¥,¥002-LEC (3691)¥,¥¥,¥Regular Academic Session¥,¥We 6:20pm - 8:50pm¥,¥01/29/2020 - 05/06/2020¥,¥Ryan Ledwith¥,¥Open¥,¥¥
¥REAL1GC2315143625¥,¥REAL1-GC 2315 - Risk & Portfolio Management¥,¥003-LEC (4025)¥,¥¥,¥Regular Academic Session¥,¥Th 9:30am - 12:00pm¥,¥01/30/2020 - 05/07/2020¥,¥Constantine Korologos¥,¥Open¥,¥¥
